episode,step,domain,action,reward,completed,blocked,remaining_product,blocked_product,remaining_mcp,blocked_mcp
8,47,product,execute_tasks,1.9566666666666666,1,0,6,2,14,8
8,48,product,execute_tasks,3.898333333333333,2,0,6,2,14,8
8,49,product,execute_tasks,5.99,3,0,6,2,14,8
8,50,product,execute_tasks,5.865,3,0,6,2,14,8
8,51,product,execute_tasks,3.953333333333333,2,0,6,2,14,8
8,52,product,execute_tasks,5.986666666666666,3,0,6,2,14,8
8,53,product,execute_tasks,2.07,2,1,6,3,14,8
8,54,product,recover_critics,-0.024999999999999994,0,0,6,2,14,8
8,55,product,execute_tasks,2.085,2,1,6,3,14,8
8,56,product,recover_critics,0.0050000000000000044,0,0,6,2,14,8
8,57,product,execute_tasks,5.901666666666666,3,0,6,2,14,8
8,58,product,execute_tasks,0.16666666666666663,1,1,6,3,14,8
8,59,product,recover_critics,-0.12000000000000001,0,0,6,2,14,8
8,60,product,execute_tasks,0.05999999999999994,1,1,6,3,14,8
8,61,product,recover_critics,-0.0016666666666666635,0,0,6,2,14,8
8,62,product,execute_tasks,4.07,3,1,6,3,14,8
8,63,product,recover_critics,-0.006666666666666661,0,0,6,2,14,8
8,64,product,execute_tasks,2.205,2,1,6,3,14,8
8,65,product,recover_critics,-0.135,0,0,6,2,14,8
8,66,product,execute_tasks,5.8966666666666665,3,0,6,2,14,8
8,67,product,execute_tasks,5.955,3,0,6,2,14,8
8,68,product,execute_tasks,5.863333333333333,3,0,6,2,14,8
8,69,product,execute_tasks,4.11,3,1,6,3,14,8
8,70,product,recover_critics,1.8599999999999999,1,0,6,2,14,8
8,71,product,execute_tasks,2.0166666666666666,1,0,6,2,14,8
8,72,product,execute_tasks,3.898333333333333,2,0,6,2,14,8
8,73,product,execute_tasks,6.001666666666667,3,0,6,2,14,8
8,74,product,execute_tasks,1.913333333333333,1,0,6,2,14,8
8,75,product,execute_tasks,5.898333333333333,3,0,6,2,14,8
8,76,product,execute_tasks,4.093333333333334,3,1,6,3,14,8
8,77,product,recover_critics,1.92,1,0,6,2,14,8
8,78,product,execute_tasks,6.0,3,0,6,2,14,8
8,79,product,execute_tasks,2.1016666666666666,2,1,6,3,14,8
8,80,product,recover_critics,-0.045,0,0,6,2,14,8
8,81,product,execute_tasks,0.16166666666666663,1,1,6,3,14,8
8,82,product,recover_critics,-0.05499999999999999,0,0,6,2,14,8
8,83,product,execute_tasks,1.9066666666666665,1,0,6,2,14,8
8,84,product,execute_tasks,2.055,2,1,6,3,14,8
8,85,product,recover_critics,-0.04666666666666666,0,0,6,2,14,8
8,86,product,execute_tasks,1.9049999999999998,1,0,6,2,14,8
8,87,product,execute_tasks,1.9516666666666664,1,0,6,2,14,8
8,88,product,execute_tasks,3.875,2,0,6,2,14,8
8,89,product,execute_tasks,5.991666666666666,3,0,6,2,14,8
8,90,product,execute_tasks,1.8666666666666665,1,0,6,2,14,8
8,91,product,execute_tasks,3.895,2,0,6,2,14,8
8,92,product,execute_tasks,1.9099999999999997,1,0,6,2,14,8
8,93,product,execute_tasks,3.9366666666666665,2,0,6,2,14,8
8,94,product,execute_tasks,4.071666666666666,3,1,6,3,14,8
8,95,product,recover_critics,-0.05666666666666667,0,0,6,2,14,8
8,96,product,execute_tasks,3.8866666666666667,2,0,6,2,14,8
8,97,product,execute_tasks,4.168333333333333,3,1,6,3,14,8
8,98,product,recover_critics,-0.385,0,1,6,2,14,9
8,99,mcp,recover_critics,1.9699999999999998,1,0,6,2,13,6
9,0,product,execute_tasks,5.873333333333333,3,0,25,9,20,6
9,1,product,execute_tasks,3.8666666666666667,2,0,23,9,20,6
9,2,product,execute_tasks,3.888333333333333,2,0,21,9,20,6
9,3,product,execute_tasks,2.11,2,1,19,10,20,6
9,4,product,recover_critics,-0.09000000000000001,0,0,19,7,20,6
9,5,mcp,execute_tasks,3.9466666666666663,2,0,19,7,18,6
9,6,product,execute_tasks,1.9733333333333332,1,0,18,7,18,6
9,7,product,execute_tasks,5.888333333333333,3,0,15,7,18,6
9,8,product,execute_tasks,3.8649999999999998,2,0,13,7,18,6
9,9,product,recover_critics,0.015,0,0,13,4,18,6
9,10,product,execute_tasks,5.955,3,0,10,4,18,6
9,11,product,execute_tasks,1.8516666666666666,1,0,9,4,18,6
9,12,product,execute_tasks,5.968333333333333,3,0,6,4,18,6
9,13,product,recover_critics,-0.043333333333333335,0,0,6,2,18,6
9,14,product,execute_tasks,3.958333333333333,2,0,6,2,18,6
9,15,product,execute_tasks,5.876666666666667,3,0,6,2,18,6
9,16,product,execute_tasks,5.99,3,0,6,2,18,6
9,17,product,execute_tasks,4.108333333333333,3,1,6,3,18,6
9,18,product,recover_critics,-0.03833333333333333,0,0,6,2,18,6
9,19,product,execute_tasks,3.9033333333333333,2,0,6,2,18,6
9,20,product,execute_tasks,1.8783333333333332,1,0,6,2,18,6
9,21,product,execute_tasks,4.158333333333333,3,1,6,3,18,6
9,22,product,recover_critics,0.0,0,0,6,2,18,6
9,23,product,execute_tasks,0.13333333333333328,1,1,6,3,18,6
9,24,product,recover_critics,-0.06999999999999999,0,0,6,2,18,6
9,25,product,execute_tasks,2.11,2,1,6,3,18,6
9,26,product,recover_critics,1.9483333333333333,1,0,6,2,18,6
9,27,product,execute_tasks,5.865,3,0,6,2,18,6
9,28,product,execute_tasks,2.1483333333333334,2,1,6,3,18,6
9,29,product,recover_critics,-0.14500000000000002,0,0,6,2,18,6
9,30,product,execute_tasks,5.898333333333333,3,0,6,2,18,6
9,31,product,execute_tasks,1.9999999999999998,1,0,6,2,18,6
9,32,product,execute_tasks,5.926666666666667,3,0,6,2,18,6
9,33,product,execute_tasks,1.5383333333333336,1,1,6,2,18,7
9,34,product,execute_tasks,5.996666666666666,3,0,6,2,18,7
9,35,product,execute_tasks,3.873333333333333,2,0,6,2,18,7
9,36,product,execute_tasks,0.20999999999999994,1,1,6,3,18,7
9,37,product,recover_critics,-0.12166666666666666,0,0,6,2,18,7
9,38,product,execute_tasks,3.9966666666666666,2,0,6,2,18,7
9,39,product,execute_tasks,1.9533333333333331,1,0,6,2,18,7
9,40,product,execute_tasks,3.9033333333333333,2,0,6,2,18,7
9,41,product,execute_tasks,0.06166666666666662,1,1,6,3,18,7
9,42,product,recover_critics,-0.0016666666666666635,0,0,6,2,18,7
9,43,product,execute_tasks,5.976666666666667,3,0,6,2,18,7
9,44,product,execute_tasks,1.8616666666666666,1,0,6,2,18,7
9,45,product,execute_tasks,2.0066666666666664,1,0,6,2,18,7
9,46,product,execute_tasks,5.91,3,0,6,2,18,7
9,47,product,execute_tasks,1.8816666666666664,1,0,6,2,18,7
9,48,product,execute_tasks,5.958333333333333,3,0,6,2,18,7
9,49,product,execute_tasks,2.171666666666667,2,1,6,3,18,7
9,50,product,recover_critics,1.9816666666666665,1,0,6,2,18,7
9,51,product,execute_tasks,3.8666666666666667,2,0,6,2,18,7
9,52,product,execute_tasks,4.165,3,1,6,3,18,7
9,53,product,recover_critics,-0.03666666666666667,0,0,6,2,18,7
9,54,product,execute_tasks,3.858333333333333,2,0,6,2,18,7
9,55,product,execute_tasks,3.5933333333333333,2,1,6,2,18,8
9,56,product,execute_tasks,3.9033333333333333,2,0,6,2,18,8
9,57,product,execute_tasks,4.001666666666667,2,0,6,2,18,8
9,58,product,execute_tasks,4.155,3,1,6,3,18,8
9,59,product,recover_critics,-0.08666666666666666,0,0,6,2,18,8
9,60,product,execute_tasks,5.9816666666666665,3,0,6,2,18,8
9,61,product,execute_tasks,5.9816666666666665,3,0,6,2,18,8
9,62,product,execute_tasks,3.905,2,0,6,2,18,8
9,63,product,execute_tasks,1.8866666666666665,1,0,6,2,18,8
9,64,product,execute_tasks,3.8916666666666666,2,0,6,2,18,8
9,65,product,execute_tasks,-0.30166666666666675,1,2,6,3,18,9
9,66,product,recover_critics,-0.08333333333333333,0,0,6,2,18,9
9,67,product,execute_tasks,3.8899999999999997,2,0,6,2,18,9
9,68,product,execute_tasks,5.955,3,0,6,2,18,9
9,69,product,execute_tasks,5.55,3,1,6,2,18,10
9,70,product,execute_tasks,5.975,3,0,6,2,18,10
9,71,product,execute_tasks,4.066666666666666,3,1,6,3,18,10
9,72,product,recover_critics,1.8983333333333332,1,0,6,2,18,10
9,73,product,execute_tasks,5.9816666666666665,3,0,6,2,18,10
9,74,product,execute_tasks,2.1616666666666666,2,1,6,3,18,10
9,75,product,recover_critics,-0.058333333333333334,0,0,6,2,18,10
9,76,product,execute_tasks,2.1233333333333335,2,1,6,3,18,10
9,77,mcp,recover_critics,1.9366666666666665,1,0,6,3,17,7
9,78,product,recover_critics,-0.14,0,0,6,2,17,7
9,79,product,execute_tasks,1.8966666666666665,1,0,6,2,17,7
9,80,product,execute_tasks,5.958333333333333,3,0,6,2,17,7
9,81,product,execute_tasks,5.998333333333333,3,0,6,2,17,7
9,82,product,execute_tasks,1.8516666666666666,1,0,6,2,17,7
9,83,product,execute_tasks,5.865,3,0,6,2,17,7
9,84,product,execute_tasks,5.956666666666666,3,0,6,2,17,7
9,85,product,execute_tasks,1.998333333333333,1,0,6,2,17,7
9,86,product,execute_tasks,1.893333333333333,1,0,6,2,17,7
9,87,product,execute_tasks,3.9566666666666666,2,0,6,2,17,7
9,88,product,execute_tasks,5.859999999999999,3,0,6,2,17,7
9,89,product,execute_tasks,3.9566666666666666,2,0,6,2,17,7
9,90,product,execute_tasks,5.858333333333333,3,0,6,2,17,7
9,91,product,execute_tasks,5.926666666666667,3,0,6,2,17,7
9,92,product,execute_tasks,3.9299999999999997,2,0,6,2,17,7
9,93,product,execute_tasks,2.1,2,1,6,3,17,7
9,94,product,recover_critics,-0.12499999999999999,0,0,6,2,17,7
9,95,product,execute_tasks,1.9066666666666665,1,0,6,2,17,7
9,96,product,execute_tasks,3.9116666666666666,2,0,6,2,17,7
9,97,product,execute_tasks,1.9716666666666665,1,0,6,2,17,7
9,98,product,execute_tasks,1.8766666666666665,1,0,6,2,17,7
9,99,product,execute_tasks,1.6583333333333337,2,2,6,3,17,8
